chrom	start	end	strand	trid	geneid
chr11	65172246	65172331	+	stmg_plus_chr11.13.1	stmg_plus_chr11.13
chr11	65172434	65172605	+	stmg_plus_chr11.13.1	stmg_plus_chr11.13
chr11	65172684	65173014	+	stmg_plus_chr11.13.1	stmg_plus_chr11.13
chr11	65173183	65173243	+	stmg_plus_chr11.13.1	stmg_plus_chr11.13
chr11	65354767	65354957	+	stmg_plus_chr11.14.1	stmg_plus_chr11.14
chr11	65355793	65357613	+	stmg_plus_chr11.14.1	stmg_plus_chr11.14
chr11	66011930	66012284	+	stmg_plus_chr11.15.1	stmg_plus_chr11.15
chr11	66012826	66012951	+	stmg_plus_chr11.15.1	stmg_plus_chr11.15
chr11	66013317	66013505	+	stmg_plus_chr11.15.1	stmg_plus_chr11.15
chr11	66291900	66292088	+	stmg_plus_chr11.16.1	stmg_plus_chr11.16
chr11	66294322	66296664	+	stmg_plus_chr11.16.1	stmg_plus_chr11.16
chr11	66975284	66975638	+	stmg_plus_chr11.17.1	stmg_plus_chr11.17
chr11	66976180	66977004	+	stmg_plus_chr11.17.1	stmg_plus_chr11.17
chr11	68870710	68870915	+	stmg_plus_chr11.18.1	stmg_plus_chr11.18
chr11	68871543	68874527	+	stmg_plus_chr11.18.1	stmg_plus_chr11.18
chr11	69371501	69371547	+	stmg_plus_chr11.19.1	stmg_plus_chr11.19
chr11	69372226	69372512	+	stmg_plus_chr11.19.1	stmg_plus_chr11.19
chr11	72570660	72570907	+	stmg_plus_chr11.20.1	stmg_plus_chr11.20
chr11	72571028	72573229	+	stmg_plus_chr11.20.1	stmg_plus_chr11.20
chr11	86703100	86703127	+	stmg_plus_chr11.21.1	stmg_plus_chr11.21
chr11	86713690	86714083	+	stmg_plus_chr11.21.1	stmg_plus_chr11.21
chr11	95089811	95090227	+	stmg_plus_chr11.22.1	stmg_plus_chr11.22
chr11	95128377	95132645	+	stmg_plus_chr11.22.1	stmg_plus_chr11.22
chr11	102681317	102681374	+	stmg_plus_chr11.23.1	stmg_plus_chr11.23
chr11	102681822	102681888	+	stmg_plus_chr11.23.1	stmg_plus_chr11.23
chr11	102683325	102683911	+	stmg_plus_chr11.23.1	stmg_plus_chr11.23
chr11	110429885	110430305	+	stmg_plus_chr11.24.1	stmg_plus_chr11.24
chr11	110435834	110435958	+	stmg_plus_chr11.24.1	stmg_plus_chr11.24
chr11	110456918	110457047	+	stmg_plus_chr11.24.1	stmg_plus_chr11.24
chr11	110462354	110464881	+	stmg_plus_chr11.24.1	stmg_plus_chr11.24
chr11	117135529	117135686	+	stmg_plus_chr11.25.1	stmg_plus_chr11.25
chr11	117136519	117136613	+	stmg_plus_chr11.25.1	stmg_plus_chr11.25
chr11	117137423	117137516	+	stmg_plus_chr11.25.1	stmg_plus_chr11.25
chr11	117137785	117137902	+	stmg_plus_chr11.25.1	stmg_plus_chr11.25
chr11	117138227	117138582	+	stmg_plus_chr11.25.1	stmg_plus_chr11.25
chr11	119729589	119729806	+	stmg_plus_chr11.26.1	stmg_plus_chr11.26
chr11	119733657	119733750	+	stmg_plus_chr11.26.1	stmg_plus_chr11.26
chr11	119736807	119736918	+	stmg_plus_chr11.26.1	stmg_plus_chr11.26
chr11	119739531	119739622	+	stmg_plus_chr11.26.1	stmg_plus_chr11.26
chr11	124611571	124611737	+	stmg_plus_chr11.27.1	stmg_plus_chr11.27
chr11	124612980	124613122	+	stmg_plus_chr11.27.1	stmg_plus_chr11.27
chr11	124617274	124617488	+	stmg_plus_chr11.27.1	stmg_plus_chr11.27
chr11	124619296	124620350	+	stmg_plus_chr11.27.1	stmg_plus_chr11.27
chr11	130448981	130449930	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130461489	130461621	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130462087	130462254	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130462497	130462780	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130469262	130469439	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130470920	130471101	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130471208	130471383	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	130473047	130476641	+	stmg_plus_chr11.28.1	stmg_plus_chr11.28
chr11	131187038	131187127	+	stmg_plus_chr11.29.1	stmg_plus_chr11.29
chr11	131189225	131189737	+	stmg_plus_chr11.29.1	stmg_plus_chr11.29
chr11	134563396	134563434	+	stmg_plus_chr11.30.1	stmg_plus_chr11.30
chr11	134566219	134566315	+	stmg_plus_chr11.30.1	stmg_plus_chr11.30
chr11	134572679	134573048	+	stmg_plus_chr11.30.1	stmg_plus_chr11.30
chr11	134950843	134951297	+	stmg_plus_chr11.31.1	stmg_plus_chr11.31
chr11	134951397	134951568	+	stmg_plus_chr11.31.1	stmg_plus_chr11.31
chr11	1776943	1777170	-	stmg_minus_chr11.1.1	stmg_minus_chr11.1
chr11	2268498	2269126	-	stmg_minus_chr11.2.1	stmg_minus_chr11.2
chr11	2269733	2270952	-	stmg_minus_chr11.2.1	stmg_minus_chr11.2
chr11	2928276	2928667	-	stmg_minus_chr11.3.1	stmg_minus_chr11.3
chr11	2928896	2929454	-	stmg_minus_chr11.3.1	stmg_minus_chr11.3
chr11	10302662	10303050	-	stmg_minus_chr11.4.1	stmg_minus_chr11.4
chr11	10303296	10303703	-	stmg_minus_chr11.4.1	stmg_minus_chr11.4
chr11	27978671	27979115	-	stmg_minus_chr11.5.1	stmg_minus_chr11.5
chr11	27982178	27982357	-	stmg_minus_chr11.5.1	stmg_minus_chr11.5
chr11	28002426	28002500	-	stmg_minus_chr11.5.1	stmg_minus_chr11.5
chr11	28019472	28019565	-	stmg_minus_chr11.5.1	stmg_minus_chr11.5
chr11	30044066	30044365	-	stmg_minus_chr11.6.1	stmg_minus_chr11.6
chr11	44260445	44265183	-	stmg_minus_chr11.7.1	stmg_minus_chr11.7
chr11	44267494	44267622	-	stmg_minus_chr11.7.1	stmg_minus_chr11.7
chr11	44275348	44275658	-	stmg_minus_chr11.7.1	stmg_minus_chr11.7
chr11	44309597	44310151	-	stmg_minus_chr11.7.1	stmg_minus_chr11.7
chr11	46256366	46256541	-	stmg_minus_chr11.8.1	stmg_minus_chr11.8
chr11	46274381	46274421	-	stmg_minus_chr11.8.1	stmg_minus_chr11.8
chr11	59268876	59271608	-	stmg_minus_chr11.9.1	stmg_minus_chr11.9
chr11	59283962	59283990	-	stmg_minus_chr11.9.1	stmg_minus_chr11.9
chr11	59562543	59562584	-	stmg_minus_chr11.10.1	stmg_minus_chr11.10
chr11	59563814	59563906	-	stmg_minus_chr11.10.1	stmg_minus_chr11.10
chr11	59565015	59565100	-	stmg_minus_chr11.10.1	stmg_minus_chr11.10
chr11	59565453	59565568	-	stmg_minus_chr11.10.1	stmg_minus_chr11.10
chr11	59565765	59566046	-	stmg_minus_chr11.10.1	stmg_minus_chr11.10
chr11	61654867	61655071	-	stmg_minus_chr11.11.1	stmg_minus_chr11.11
chr11	61655648	61655676	-	stmg_minus_chr11.11.1	stmg_minus_chr11.11
chr11	62077477	62077493	-	stmg_minus_chr11.12.1	stmg_minus_chr11.12
chr11	62081614	62082184	-	stmg_minus_chr11.12.1	stmg_minus_chr11.12
chr11	63552770	63553065	-	stmg_minus_chr11.13.1	stmg_minus_chr11.13
chr11	63558392	63558660	-	stmg_minus_chr11.13.1	stmg_minus_chr11.13
chr11	63560085	63560193	-	stmg_minus_chr11.13.1	stmg_minus_chr11.13
chr11	63563316	63563382	-	stmg_minus_chr11.13.1	stmg_minus_chr11.13
chr11	64325050	64325331	-	stmg_minus_chr11.14.1	stmg_minus_chr11.14
chr11	64327484	64327536	-	stmg_minus_chr11.14.1	stmg_minus_chr11.14
chr11	64329168	64329500	-	stmg_minus_chr11.14.1	stmg_minus_chr11.14
chr11	65775893	65780342	-	stmg_minus_chr11.15.1	stmg_minus_chr11.15
chr11	65780442	65780802	-	stmg_minus_chr11.15.1	stmg_minus_chr11.15
chr11	66244840	66245108	-	stmg_minus_chr11.16.1	stmg_minus_chr11.16
chr11	66345372	66346240	-	stmg_minus_chr11.17.1	stmg_minus_chr11.17
chr11	66346490	66347692	-	stmg_minus_chr11.17.1	stmg_minus_chr11.17
chr11	67631303	67631894	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67632318	67632412	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67632603	67632670	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67632948	67633103	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67634189	67634360	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67634816	67634917	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	67634996	67635059	-	stmg_minus_chr11.18.1	stmg_minus_chr11.18
chr11	69438366	69438853	-	stmg_minus_chr11.19.1	stmg_minus_chr11.19
chr11	69444652	69444705	-	stmg_minus_chr11.19.1	stmg_minus_chr11.19
chr11	69477133	69477613	-	stmg_minus_chr11.20.1	stmg_minus_chr11.20
chr11	69479696	69479940	-	stmg_minus_chr11.20.1	stmg_minus_chr11.20
chr11	76625510	76626030	-	stmg_minus_chr11.21.1	stmg_minus_chr11.21
chr11	76626573	76626834	-	stmg_minus_chr11.21.1	stmg_minus_chr11.21
chr11	76628162	76628481	-	stmg_minus_chr11.22.1	stmg_minus_chr11.22
chr11	76630191	76630242	-	stmg_minus_chr11.22.1	stmg_minus_chr11.22
chr11	76712400	76713186	-	stmg_minus_chr11.23.1	stmg_minus_chr11.23
chr11	76719568	76719607	-	stmg_minus_chr11.23.1	stmg_minus_chr11.23
chr11	76759924	76760339	-	stmg_minus_chr11.24.1	stmg_minus_chr11.24
chr11	76768110	76768213	-	stmg_minus_chr11.24.1	stmg_minus_chr11.24
chr11	102862748	102863200	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102864146	102864252	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102865776	102865935	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102866315	102866448	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102867270	102867393	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102867908	102868069	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102871594	102871719	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102871804	102871952	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102872865	102873112	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	102874836	102875018	-	stmg_minus_chr11.25.1	stmg_minus_chr11.25
chr11	116820700	116821881	-	stmg_minus_chr11.26.1	stmg_minus_chr11.26
chr11	116822659	116822785	-	stmg_minus_chr11.26.1	stmg_minus_chr11.26
chr11	116823143	116823305	-	stmg_minus_chr11.26.1	stmg_minus_chr11.26
chr11	129612120	129612446	-	stmg_minus_chr11.27.1	stmg_minus_chr11.27
chr11	129614325	129614487	-	stmg_minus_chr11.27.1	stmg_minus_chr11.27
chr11	129615307	129615535	-	stmg_minus_chr11.27.1	stmg_minus_chr11.27
chr11	129617011	129617241	-	stmg_minus_chr11.27.1	stmg_minus_chr11.27
chr12	5025185	5025594	+	stmg_plus_chr12.1.1	stmg_plus_chr12.1
chr12	9658594	9658629	+	stmg_plus_chr12.2.1	stmg_plus_chr12.2
chr12	9659641	9662085	+	stmg_plus_chr12.2.1	stmg_plus_chr12.2
chr12	9881498	9881665	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	9884934	9885032	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	9888733	9888780	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	9893020	9893168	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	9893429	9893541	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	9895689	9895813	+	stmg_plus_chr12.3.1	stmg_plus_chr12.3
chr12	10553363	10553516	+	stmg_plus_chr12.4.1	stmg_plus_chr12.4
chr12	10557336	10558049	+	stmg_plus_chr12.4.1	stmg_plus_chr12.4
chr12	14216601	14216793	+	stmg_plus_chr12.5.1	stmg_plus_chr12.5
chr12	14220862	14221251	+	stmg_plus_chr12.5.1	stmg_plus_chr12.5
chr12	15001838	15001906	+	stmg_plus_chr12.6.1	stmg_plus_chr12.6
chr12	15002935	15003035	+	stmg_plus_chr12.6.1	stmg_plus_chr12.6
chr12	15005100	15005206	+	stmg_plus_chr12.6.1	stmg_plus_chr12.6
chr12	15006361	15006682	+	stmg_plus_chr12.6.1	stmg_plus_chr12.6
chr12	25011415	25011551	+	stmg_plus_chr12.7.1	stmg_plus_chr12.7
chr12	25015182	25015261	+	stmg_plus_chr12.7.1	stmg_plus_chr12.7
chr12	25015350	25015428	+	stmg_plus_chr12.7.1	stmg_plus_chr12.7
chr12	25017134	25017292	+	stmg_plus_chr12.7.1	stmg_plus_chr12.7
chr12	25020790	25020893	+	stmg_plus_chr12.7.1	stmg_plus_chr12.7
chr12	57434760	57435199	+	stmg_plus_chr12.8.1	stmg_plus_chr12.8
chr12	57449277	57450826	+	stmg_plus_chr12.8.1	stmg_plus_chr12.8
chr12	69449486	69449688	+	stmg_plus_chr12.9.1	stmg_plus_chr12.9
chr12	69459517	69459600	+	stmg_plus_chr12.9.1	stmg_plus_chr12.9
chr12	69460605	69460702	+	stmg_plus_chr12.9.1	stmg_plus_chr12.9
chr12	85280107	85280487	+	stmg_plus_chr12.10.1	stmg_plus_chr12.10
chr12	85283572	85283876	+	stmg_plus_chr12.10.1	stmg_plus_chr12.10
chr12	85286853	85286981	+	stmg_plus_chr12.10.1	stmg_plus_chr12.10
chr12	85301155	85301784	+	stmg_plus_chr12.10.1	stmg_plus_chr12.10
chr12	85318065	85318115	+	stmg_plus_chr12.11.1	stmg_plus_chr12.11
chr12	85318958	85318979	+	stmg_plus_chr12.11.1	stmg_plus_chr12.11
chr12	85342472	85342912	+	stmg_plus_chr12.11.1	stmg_plus_chr12.11
chr12	91680133	91680293	+	stmg_plus_chr12.12.1	stmg_plus_chr12.12
chr12	91680790	91680873	+	stmg_plus_chr12.12.1	stmg_plus_chr12.12
chr12	91877391	91877489	+	stmg_plus_chr12.13.1	stmg_plus_chr12.13
chr12	91879567	91880655	+	stmg_plus_chr12.13.1	stmg_plus_chr12.13
chr12	91901464	91901489	+	stmg_plus_chr12.14.1	stmg_plus_chr12.14
chr12	91901835	91901921	+	stmg_plus_chr12.14.1	stmg_plus_chr12.14
chr12	91905296	91906187	+	stmg_plus_chr12.14.1	stmg_plus_chr12.14
chr12	101475458	101475502	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	101476828	101476907	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	101477558	101477651	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	101479582	101479694	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	101482792	101482900	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	101486344	101486995	+	stmg_plus_chr12.15.1	stmg_plus_chr12.15
chr12	116599434	116599667	+	stmg_plus_chr12.16.1	stmg_plus_chr12.16
chr12	116603498	116603571	+	stmg_plus_chr12.16.1	stmg_plus_chr12.16
chr12	116661583	116662246	+	stmg_plus_chr12.17.1	stmg_plus_chr12.17
chr12	116697855	116697912	+	stmg_plus_chr12.17.1	stmg_plus_chr12.17
chr12	131857427	131857492	+	stmg_plus_chr12.18.1	stmg_plus_chr12.18
chr12	131863051	131863156	+	stmg_plus_chr12.18.1	stmg_plus_chr12.18
chr12	131863948	131864538	+	stmg_plus_chr12.18.1	stmg_plus_chr12.18
chr12	132190281	132190333	+	stmg_plus_chr12.19.1	stmg_plus_chr12.19
chr12	132190728	132190879	+	stmg_plus_chr12.19.1	stmg_plus_chr12.19
chr12	6532292	6532731	-	stmg_minus_chr12.1.1	stmg_minus_chr12.1
chr12	6533464	6533491	-	stmg_minus_chr12.1.1	stmg_minus_chr12.1
chr12	10332864	10333063	-	stmg_minus_chr12.2.1	stmg_minus_chr12.2
chr12	10336112	10336307	-	stmg_minus_chr12.2.1	stmg_minus_chr12.2
chr12	12355406	12356805	-	stmg_minus_chr12.3.1	stmg_minus_chr12.3
chr12	12356928	12357049	-	stmg_minus_chr12.3.1	stmg_minus_chr12.3
chr12	27762745	27763396	-	stmg_minus_chr12.4.1	stmg_minus_chr12.4
chr12	27766665	27766799	-	stmg_minus_chr12.4.1	stmg_minus_chr12.4
chr12	27771048	27771199	-	stmg_minus_chr12.4.1	stmg_minus_chr12.4
chr12	31877079	31877893	-	stmg_minus_chr12.5.1	stmg_minus_chr12.5
chr12	31887167	31887198	-	stmg_minus_chr12.5.1	stmg_minus_chr12.5
chr12	39550036	39554131	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39573716	39573841	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39579535	39579619	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39586152	39586297	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39600571	39600716	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39603912	39604006	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39604762	39604930	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39607599	39607714	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39616988	39617168	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	39618677	39619749	-	stmg_minus_chr12.6.1	stmg_minus_chr12.6
chr12	49332411	49333233	-	stmg_minus_chr12.7.1	stmg_minus_chr12.7
chr12	49335941	49337184	-	stmg_minus_chr12.7.1	stmg_minus_chr12.7
chr12	56360570	56362189	-	stmg_minus_chr12.8.1	stmg_minus_chr12.8
chr12	56362730	56362817	-	stmg_minus_chr12.8.1	stmg_minus_chr12.8
chr12	56998835	57004961	-	stmg_minus_chr12.9.1	stmg_minus_chr12.9
chr12	57006405	57006446	-	stmg_minus_chr12.9.1	stmg_minus_chr12.9
chr12	76344478	76347787	-	stmg_minus_chr12.10.1	stmg_minus_chr12.10
chr12	76348162	76348440	-	stmg_minus_chr12.10.1	stmg_minus_chr12.10
chr12	85800697	85805962	-	stmg_minus_chr12.11.1	stmg_minus_chr12.11
chr12	85836155	85836569	-	stmg_minus_chr12.11.1	stmg_minus_chr12.11
chr12	105102480	105102720	-	stmg_minus_chr12.12.1	stmg_minus_chr12.12
chr12	105106788	105107176	-	stmg_minus_chr12.12.1	stmg_minus_chr12.12
chr12	119174065	119174563	-	stmg_minus_chr12.13.1	stmg_minus_chr12.13
chr12	119176407	119176453	-	stmg_minus_chr12.13.1	stmg_minus_chr12.13
chr12	123410683	123415921	-	stmg_minus_chr12.14.1	stmg_minus_chr12.14
chr12	123423044	123423157	-	stmg_minus_chr12.14.1	stmg_minus_chr12.14
chr12	123430508	123430659	-	stmg_minus_chr12.14.1	stmg_minus_chr12.14
chr12	123436082	123436717	-	stmg_minus_chr12.14.1	stmg_minus_chr12.14
chr12	131621892	131622122	-	stmg_minus_chr12.15.1	stmg_minus_chr12.15
chr12	131622819	131623202	-	stmg_minus_chr12.15.1	stmg_minus_chr12.15
chr12	132186739	132187701	-	stmg_minus_chr12.16.1	stmg_minus_chr12.16
chr12	132189179	132189693	-	stmg_minus_chr12.16.1	stmg_minus_chr12.16
chr13	18339185	18339221	+	stmg_plus_chr13.1.1	stmg_plus_chr13.1
chr13	18344490	18344670	+	stmg_plus_chr13.1.1	stmg_plus_chr13.1
chr13	18344932	18345096	+	stmg_plus_chr13.2.1	stmg_plus_chr13.2
chr13	18346433	18346542	+	stmg_plus_chr13.2.1	stmg_plus_chr13.2
chr13	18347052	18347117	+	stmg_plus_chr13.2.1	stmg_plus_chr13.2
chr13	18348384	18348596	+	stmg_plus_chr13.2.1	stmg_plus_chr13.2
chr13	19185225	19185342	+	stmg_plus_chr13.3.1	stmg_plus_chr13.3
chr13	19187120	19187349	+	stmg_plus_chr13.3.1	stmg_plus_chr13.3
chr13	19345075	19345217	+	stmg_plus_chr13.4.1	stmg_plus_chr13.4
chr13	19345865	19346716	+	stmg_plus_chr13.4.1	stmg_plus_chr13.4
chr13	21176645	21176717	+	stmg_plus_chr13.5.1	stmg_plus_chr13.5
chr13	21176912	21179084	+	stmg_plus_chr13.5.1	stmg_plus_chr13.5
chr13	25181449	25181533	+	stmg_plus_chr13.6.1	stmg_plus_chr13.6
chr13	25186524	25186699	+	stmg_plus_chr13.6.1	stmg_plus_chr13.6
chr13	25189259	25189756	+	stmg_plus_chr13.6.1	stmg_plus_chr13.6
chr13	42272153	42272228	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42285986	42286035	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42286300	42286399	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42292385	42292501	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42295695	42295742	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42297048	42297182	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42298533	42298797	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42299363	42303863	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42308454	42308609	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42313047	42313130	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42313894	42313940	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42317528	42317688	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	42319088	42323267	+	stmg_plus_chr13.7.1	stmg_plus_chr13.7
chr13	48001414	48001761	+	stmg_plus_chr13.8.1	stmg_plus_chr13.8
chr13	69222368	69222448	+	stmg_plus_chr13.9.1	stmg_plus_chr13.9
chr13	69269891	69269951	+	stmg_plus_chr13.9.1	stmg_plus_chr13.9
chr13	69275140	69275264	+	stmg_plus_chr13.9.1	stmg_plus_chr13.9
chr13	69291627	69292075	+	stmg_plus_chr13.9.1	stmg_plus_chr13.9
chr13	81043670	81043850	+	stmg_plus_chr13.10.1	stmg_plus_chr13.10
chr13	81043967	81044441	+	stmg_plus_chr13.10.1	stmg_plus_chr13.10
chr13	94601903	94602072	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94605391	94605549	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94612190	94612390	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94619150	94619330	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94619468	94619517	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94621078	94621235	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94623109	94623300	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94625966	94626043	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94627013	94634645	+	stmg_plus_chr13.11.1	stmg_plus_chr13.11
chr13	94712730	94713393	+	stmg_plus_chr13.12.1	stmg_plus_chr13.12
chr13	94713638	94716243	+	stmg_plus_chr13.12.1	stmg_plus_chr13.12
chr13	108218385	108218659	+	stmg_plus_chr13.13.1	stmg_plus_chr13.13
chr13	108229199	108234255	+	stmg_plus_chr13.13.1	stmg_plus_chr13.13
chr13	110983317	110983405	+	stmg_plus_chr13.14.1	stmg_plus_chr13.14
chr13	110989980	110990563	+	stmg_plus_chr13.14.1	stmg_plus_chr13.14
chr13	113864168	113864295	+	stmg_plus_chr13.15.1	stmg_plus_chr13.15
chr13	113865010	113866833	+	stmg_plus_chr13.15.1	stmg_plus_chr13.15
chr13	19201637	19201822	-	stmg_minus_chr13.1.1	stmg_minus_chr13.1
chr13	19204340	19204509	-	stmg_minus_chr13.1.1	stmg_minus_chr13.1
chr13	19208483	19208540	-	stmg_minus_chr13.1.1	stmg_minus_chr13.1
chr13	19219712	19219775	-	stmg_minus_chr13.2.1	stmg_minus_chr13.2
chr13	19227248	19227432	-	stmg_minus_chr13.2.1	stmg_minus_chr13.2
chr13	25172832	25173322	-	stmg_minus_chr13.3.1	stmg_minus_chr13.3
chr13	25173913	25174087	-	stmg_minus_chr13.3.1	stmg_minus_chr13.3
chr13	25176676	25176849	-	stmg_minus_chr13.3.1	stmg_minus_chr13.3
chr13	25179777	25180079	-	stmg_minus_chr13.3.1	stmg_minus_chr13.3
chr13	26044597	26047066	-	stmg_minus_chr13.4.1	stmg_minus_chr13.4
chr13	26050642	26051027	-	stmg_minus_chr13.4.1	stmg_minus_chr13.4
chr13	27545911	27548470	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27550333	27550491	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27553208	27553439	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27556236	27556413	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27559842	27559985	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27562413	27562781	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27567640	27567839	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27569029	27569276	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27581297	27581803	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	27620375	27620404	-	stmg_minus_chr13.5.1	stmg_minus_chr13.5
chr13	29764371	29767307	-	stmg_minus_chr13.6.1	stmg_minus_chr13.6
chr13	29767618	29767695	-	stmg_minus_chr13.6.1	stmg_minus_chr13.6
chr13	29772112	29772198	-	stmg_minus_chr13.6.1	stmg_minus_chr13.6
chr13	29777155	29777263	-	stmg_minus_chr13.6.1	stmg_minus_chr13.6
chr13	29849512	29850680	-	stmg_minus_chr13.6.1	stmg_minus_chr13.6
chr13	30419531	30419945	-	stmg_minus_chr13.7.1	stmg_minus_chr13.7
chr13	30422217	30422237	-	stmg_minus_chr13.7.1	stmg_minus_chr13.7
chr13	40344069	40344205	-	stmg_minus_chr13.8.1	stmg_minus_chr13.8
chr13	40350109	40350264	-	stmg_minus_chr13.8.1	stmg_minus_chr13.8
chr13	42810366	42810630	-	stmg_minus_chr13.9.1	stmg_minus_chr13.9
chr13	42811519	42811842	-	stmg_minus_chr13.9.1	stmg_minus_chr13.9
chr13	42812392	42812561	-	stmg_minus_chr13.9.1	stmg_minus_chr13.9
chr13	47826143	47826290	-	stmg_minus_chr13.10.1	stmg_minus_chr13.10
chr13	47835796	47835951	-	stmg_minus_chr13.10.1	stmg_minus_chr13.10
chr13	48576976	48577859	-	stmg_minus_chr13.11.1	stmg_minus_chr13.11
chr13	48578013	48578057	-	stmg_minus_chr13.11.1	stmg_minus_chr13.11
chr13	63986371	63987039	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	63990096	63990200	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	64002385	64002409	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	64003348	64003465	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	64034347	64034537	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	64075242	64076011	-	stmg_minus_chr13.12.1	stmg_minus_chr13.12
chr13	72708357	72710345	-	stmg_minus_chr13.13.1	stmg_minus_chr13.13
chr13	72718952	72719097	-	stmg_minus_chr13.13.1	stmg_minus_chr13.13
chr13	72727524	72727686	-	stmg_minus_chr13.13.1	stmg_minus_chr13.13
